SEQUENCIA;EMPRESA;ORIGEM;DOCUMENTO;PARCELA
5789;OLIVO ELETROFERRAGENS;FUNDO;55452;1
5790;OLIVO ELETROFERRAGENS;FUNDO;55626;1
5791;OLIVO ELETROFERRAGENS;FUNDO;55770;1
5792;OLIVO ELETROFERRAGENS;FUNDO;55580;1
5793;OLIVO ELETROFERRAGENS;FUNDO;55729;1
5794;OLIVO ELETROFERRAGENS;FUNDO;55926;1
5795;OLIVO ELETROFERRAGENS;FUNDO;55602;1
5796;OLIVO ELETROFERRAGENS;FUNDO;56385;1
5797;OLIVO ELETROFERRAGENS;FUNDO;55573;1
5798;OLIVO ELETROFERRAGENS;FUNDO;55600;1
5799;OLIVO ELETROFERRAGENS;FUNDO;55601;1
5800;OLIVO ELETROFERRAGENS;FUNDO;55581;1
5801;OLIVO ELETROFERRAGENS;FUNDO;55924;1
5802;OLIVO ELETROFERRAGENS;FUNDO;54910;1
5803;OLIVO ELETROFERRAGENS;FUNDO;54911;1
5804;OLIVO ELETROFERRAGENS;FUNDO;55582;1
5805;OLIVO ELETROFERRAGENS;FUNDO;55925;1
5806;OLIVO ELETROFERRAGENS;FUNDO;55407;1
5807;OLIVO ELETROFERRAGENS;FUNDO;55923;1
5808;OLIVO ELETROFERRAGENS;FUNDO;55175;1
5809;OLIVO ELETROFERRAGENS;FUNDO;60220;252
5810;OLIVO ELETROFERRAGENS;FUNDO;55929;1
5811;OLIVO ELETROFERRAGENS;FUNDO;56387;1
5812;OLIVO ELETROFERRAGENS;FUNDO;56388;1
5813;OLIVO ELETROFERRAGENS;FUNDO;55928;1
5814;OLIVO ELETROFERRAGENS;FUNDO;55927;1
5815;OLIVO ELETROFERRAGENS;FUNDO;56386;1
5816;OLIVO ELETROFERRAGENS;FUNDO;56390;1
5817;OLIVO ELETROFERRAGENS;FUNDO;56389;1
5818;OLIVO ELETROFERRAGENS;FUNDO;56249;1
5819;OLIVO ELETROFERRAGENS;FUNDO;57185;1
5820;OLIVO ELETROFERRAGENS;FUNDO;55790;1
5821;OLIVO ELETROFERRAGENS;FUNDO;56755;1
5822;OLIVO ELETROFERRAGENS;FUNDO;56754;1
5823;OLIVO ELETROFERRAGENS;FUNDO;56392;1
5824;OLIVO ELETROFERRAGENS;FUNDO;55932;1
5825;OLIVO ELETROFERRAGENS;FUNDO;56756;1
5826;OLIVO ELETROFERRAGENS;FUNDO;56394;1
5827;OLIVO ELETROFERRAGENS;FUNDO;56758;1
5828;OLIVO ELETROFERRAGENS;FUNDO;56757;1
5829;OLIVO ELETROFERRAGENS;FUNDO;55930;1
5830;OLIVO ELETROFERRAGENS;FUNDO;56391;1
5831;OLIVO ELETROFERRAGENS;FUNDO;57188;1
5832;OLIVO ELETROFERRAGENS;FUNDO;56247;1
5833;OLIVO ELETROFERRAGENS;FUNDO;55769;1
5834;OLIVO ELETROFERRAGENS;FUNDO;56393;1
5835;OLIVO ELETROFERRAGENS;FUNDO;55931;1
5836;OLIVO ELETROFERRAGENS;FUNDO;57189;1
5837;OLIVO ELETROFERRAGENS;FUNDO;56759;1
5838;OLIVO ELETROFERRAGENS;FUNDO;56761;1
5839;OLIVO ELETROFERRAGENS;FUNDO;56763;1
5840;OLIVO ELETROFERRAGENS;FUNDO;57186;1
5841;OLIVO ELETROFERRAGENS;FUNDO;56906;1
5842;OLIVO ELETROFERRAGENS;FUNDO;56397;1
5843;OLIVO ELETROFERRAGENS;FUNDO;57191;1
5844;OLIVO ELETROFERRAGENS;FUNDO;57190;1
5845;OLIVO ELETROFERRAGENS;FUNDO;56853;1
5846;OLIVO ELETROFERRAGENS;FUNDO;56401;1
5847;OLIVO ELETROFERRAGENS;FUNDO;57193;1
5848;OLIVO ELETROFERRAGENS;FUNDO;57194;1
5849;OLIVO ELETROFERRAGENS;FUNDO;56762;1
5850;OLIVO ELETROFERRAGENS;FUNDO;56594;1
5851;OLIVO ELETROFERRAGENS;FUNDO;56400;1
5852;OLIVO ELETROFERRAGENS;FUNDO;57187;1
5853;OLIVO ELETROFERRAGENS;FUNDO;57192;1
5854;OLIVO ELETROFERRAGENS;FUNDO;56764;1
5855;OLIVO ELETROFERRAGENS;FUNDO;56593;1
5856;OLIVO ELETROFERRAGENS;FUNDO;56244;1
5857;OLIVO ELETROFERRAGENS;FUNDO;56395;1
5858;OLIVO ELETROFERRAGENS;FUNDO;56396;1
5859;OLIVO ELETROFERRAGENS;FUNDO;56399;1
5860;OLIVO ELETROFERRAGENS;FUNDO;56398;1
5861;OLIVO ELETROFERRAGENS;FUNDO;56251;1
5862;OLIVO ELETROFERRAGENS;FUNDO;56250;1
5863;OLIVO ELETROFERRAGENS;FUNDO;57195;1
5864;OLIVO ELETROFERRAGENS;FUNDO;56760;1
5865;OLIVO ELETROFERRAGENS;FUNDO;57198;1
5866;OLIVO ELETROFERRAGENS;FUNDO;57196;1
5867;OLIVO ELETROFERRAGENS;FUNDO;56246;1
5868;OLIVO ELETROFERRAGENS;FUNDO;56245;1
5869;OLIVO ELETROFERRAGENS;FUNDO;57306;1
5870;OLIVO ELETROFERRAGENS;FUNDO;57197;1
5871;OLIVO ELETROFERRAGENS;FUNDO;14031;
5872;OLIVO ELETROFERRAGENS;FUNDO;57730;1
5873;OLIVO ELETROFERRAGENS;FUNDO;57731;1
5874;OLIVO ELETROFERRAGENS;FUNDO;57724;1
5875;OLIVO ELETROFERRAGENS;FUNDO;57728;1
5876;OLIVO ELETROFERRAGENS;FUNDO;57725;1
5877;OLIVO ELETROFERRAGENS;FUNDO;57403;1
5878;OLIVO ELETROFERRAGENS;FUNDO;57402;1
5879;OLIVO ELETROFERRAGENS;FUNDO;57727;1
5880;OLIVO ELETROFERRAGENS;FUNDO;57726;1
5881;OLIVO ELETROFERRAGENS;FUNDO;57729;1
5882;OLIVO ELETROFERRAGENS;FUNDO;57411;1
5883;OLIVO ELETROFERRAGENS;FUNDO;57536;1
5884;OLIVO ELETROFERRAGENS;FUNDO;57405;1
5885;OLIVO ELETROFERRAGENS;FUNDO;57602;1
5886;OLIVO ELETROFERRAGENS;FUNDO;57601;1
5887;OLIVO ELETROFERRAGENS;FUNDO;57412;1
5888;OLIVO ELETROFERRAGENS;FUNDO;57404;1
5889;OLIVO ELETROFERRAGENS;FUNDO;57694;1
5890;OLIVO ELETROFERRAGENS;FUNDO;57407;1
5891;OLIVO ELETROFERRAGENS;FUNDO;57615;1
5892;OLIVO ELETROFERRAGENS;FUNDO;57695;1
5893;OLIVO ELETROFERRAGENS;FUNDO;57406;1
6466;OLIVO GUINDASTES;FUNDO;57000;2
6467;OLIVO GUINDASTES;FUNDO;46957;1
6468;OLIVO GUINDASTES;FUNDO;51000;4
6469;OLIVO GUINDASTES;FUNDO;57000;3
6470;OLIVO GUINDASTES;FUNDO;57700;1
6471;OLIVO GUINDASTES;FUNDO;57700;2
6472;OLIVO GUINDASTES;FUNDO;51000;5
6473;OLIVO GUINDASTES;FUNDO;57700;3
6474;OLIVO GUINDASTES;FUNDO;51000;6
6475;OLIVO GUINDASTES;FUNDO;53600;4
6476;OLIVO GUINDASTES;FUNDO;65800;2
6477;OLIVO GUINDASTES;FUNDO;65900;1
6478;OLIVO GUINDASTES;FUNDO;51000;7
6479;OLIVO GUINDASTES;FUNDO;46400;8
6480;OLIVO GUINDASTES;FUNDO;46400;9
6481;OLIVO GUINDASTES;FUNDO;46401;0
6482;OLIVO GUINDASTES;FUNDO;46401;1
6483;OLIVO GUINDASTES;FUNDO;24610;
6484;OLIVO GUINDASTES;FUNDO;27400;9
6485;OLIVO GUINDASTES;FUNDO;32800;8
6486;OLIVO GUINDASTES;FUNDO;24611;
6487;OLIVO GUINDASTES;FUNDO;27401;0
6488;OLIVO GUINDASTES;FUNDO;47800;4
6489;OLIVO GUINDASTES;FUNDO;27401;1
6490;OLIVO GUINDASTES;FUNDO;53000;1
6491;OLIVO GUINDASTES;FUNDO;59800;2
6492;OLIVO GUINDASTES;FUNDO;58000;2
6493;OLIVO GUINDASTES;FUNDO;54900;1
6494;OLIVO GUINDASTES;FUNDO;58000;3
6495;OLIVO GUINDASTES;FUNDO;47800;6
6496;OLIVO GUINDASTES;FUNDO;62100;5
6497;OLIVO GUINDASTES;FUNDO;53300;6
6498;OLIVO GUINDASTES;FUNDO;62100;6
6499;OLIVO GUINDASTES;FUNDO;53300;7
6500;OLIVO GUINDASTES;FUNDO;62100;7
6501;OLIVO GUINDASTES;FUNDO;53300;8
6502;OLIVO GUINDASTES;FUNDO;62100;8
6503;OLIVO GUINDASTES;FUNDO;53300;9
6504;OLIVO GUINDASTES;FUNDO;62100;9
6505;OLIVO GUINDASTES;FUNDO;53301;0
6506;OLIVO GUINDASTES;FUNDO;53301;1
6507;OLIVO GUINDASTES;FUNDO;51500;6
6508;OLIVO GUINDASTES;FUNDO;51500;7
6509;OLIVO GUINDASTES;FUNDO;58100;1
6510;OLIVO GUINDASTES;FUNDO;58100;2
6511;OLIVO GUINDASTES;FUNDO;58100;3
6512;OLIVO GUINDASTES;FUNDO;59900;3
6513;OLIVO GUINDASTES;FUNDO;59900;4
6514;OLIVO GUINDASTES;FUNDO;59900;5
6515;OLIVO GUINDASTES;FUNDO;59900;6
6516;OLIVO GUINDASTES;FUNDO;59900;7
6517;OLIVO GUINDASTES;FUNDO;61400;1
6518;OLIVO GUINDASTES;FUNDO;63500;2
6519;OLIVO GUINDASTES;FUNDO;63500;3
6520;OLIVO GUINDASTES;FUNDO;64000;1
6521;OLIVO GUINDASTES;FUNDO;66000;1
6522;OLIVO GUINDASTES;FUNDO;51200;6
6523;OLIVO GUINDASTES;FUNDO;51200;7
6524;OLIVO GUINDASTES;FUNDO;51200;8
6525;OLIVO GUINDASTES;FUNDO;51200;9
6526;OLIVO GUINDASTES;FUNDO;51201;0
6527;OLIVO GUINDASTES;FUNDO;51201;1
6528;OLIVO GUINDASTES;FUNDO;57800;1
6529;OLIVO GUINDASTES;FUNDO;57800;2
6530;OLIVO GUINDASTES;FUNDO;57800;3
6531;OLIVO GUINDASTES;FUNDO;60900;3
6532;OLIVO GUINDASTES;FUNDO;60900;4
6533;OLIVO GUINDASTES;FUNDO;66300;7
6534;OLIVO GUINDASTES;FUNDO;66300;6
6535;OLIVO GUINDASTES;FUNDO;66300;5
6536;OLIVO GUINDASTES;FUNDO;66300;4
6537;OLIVO GUINDASTES;FUNDO;66300;3
6538;OLIVO GUINDASTES;FUNDO;66300;2
6539;OLIVO GUINDASTES;FUNDO;66201;1
6540;OLIVO GUINDASTES;FUNDO;66201;0
6541;OLIVO GUINDASTES;FUNDO;66200;8
6542;OLIVO GUINDASTES;FUNDO;66200;7
6543;OLIVO GUINDASTES;FUNDO;66200;6
6544;OLIVO GUINDASTES;FUNDO;66200;5
6545;OLIVO GUINDASTES;FUNDO;66200;4
6546;OLIVO GUINDASTES;FUNDO;66200;3
6547;OLIVO GUINDASTES;FUNDO;66200;9
6548;OLIVO GUINDASTES;FUNDO;66200;2
6549;OLIVO GUINDASTES;FUNDO;61600;3
6550;OLIVO GUINDASTES;FUNDO;57900;2
6551;OLIVO GUINDASTES;FUNDO;57900;3
6552;OLIVO GUINDASTES;FUNDO;49300;7
6807;OLIVO IMPLEMENTOS ;FUNDO;7099;
6808;OLIVO IMPLEMENTOS ;FUNDO;7099;
6809;OLIVO IMPLEMENTOS ;FUNDO;7099;
6810;OLIVO IMPLEMENTOS ;FUNDO;7099;
6811;OLIVO IMPLEMENTOS ;FUNDO;7099;
6812;OLIVO IMPLEMENTOS ;FUNDO;7099;
6813;OLIVO IMPLEMENTOS ;FUNDO;7099;
6814;OLIVO IMPLEMENTOS ;FUNDO;7099;
6815;OLIVO IMPLEMENTOS ;FUNDO;7099;
6816;OLIVO IMPLEMENTOS ;FUNDO;7099;
6817;OLIVO IMPLEMENTOS ;FUNDO;7099;
6818;OLIVO IMPLEMENTOS ;FUNDO;7099;
7545;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7546;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7547;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7548;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7549;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7550;OLIVO IMPLEMENTOS ;FUNDO;NOTA;COMERCIAL
7552;OLIVO IMPLEMENTOS ;FUNDO;37810;1
7553;OLIVO IMPLEMENTOS ;FUNDO;37820;1
7554;OLIVO IMPLEMENTOS ;FUNDO;25940;6
7555;OLIVO IMPLEMENTOS ;FUNDO;35560;6
7556;OLIVO IMPLEMENTOS ;FUNDO;13600;175
7557;OLIVO IMPLEMENTOS ;FUNDO;18501;64
7558;OLIVO IMPLEMENTOS ;FUNDO;34100;34
7559;OLIVO IMPLEMENTOS ;FUNDO;33000;11
7560;OLIVO IMPLEMENTOS ;FUNDO;23700;1049
7561;OLIVO IMPLEMENTOS ;FUNDO;33001;211
7562;OLIVO IMPLEMENTOS ;FUNDO;18505;50
7563;OLIVO IMPLEMENTOS ;FUNDO;74800;29
7564;OLIVO IMPLEMENTOS ;FUNDO;23700;652
7565;OLIVO IMPLEMENTOS ;FUNDO;75600;944
7566;OLIVO IMPLEMENTOS ;FUNDO;23700;19
7567;OLIVO IMPLEMENTOS ;FUNDO;34100;29
7568;OLIVO IMPLEMENTOS ;FUNDO;18500;26
7569;OLIVO IMPLEMENTOS ;FUNDO;13300;85
7570;OLIVO IMPLEMENTOS ;FUNDO;74800;18
7571;OLIVO IMPLEMENTOS ;FUNDO;34970;8
7572;OLIVO IMPLEMENTOS ;FUNDO;39350;4
7573;OLIVO IMPLEMENTOS ;FUNDO;37210;4
7574;OLIVO IMPLEMENTOS ;FUNDO;37220;4
7575;OLIVO IMPLEMENTOS ;FUNDO;23700;1050
7576;OLIVO IMPLEMENTOS ;FUNDO;36950;5
7577;OLIVO IMPLEMENTOS ;FUNDO;35160;5
7578;OLIVO IMPLEMENTOS ;FUNDO;35170;5
7579;OLIVO IMPLEMENTOS ;FUNDO;40170;2
7580;OLIVO IMPLEMENTOS ;FUNDO;33000;13
7581;OLIVO IMPLEMENTOS ;FUNDO;37280;4
7582;OLIVO IMPLEMENTOS ;FUNDO;37290;4
7583;OLIVO IMPLEMENTOS ;FUNDO;18505;51
7584;OLIVO IMPLEMENTOS ;FUNDO;74800;30
7585;OLIVO IMPLEMENTOS ;FUNDO;34970;9
7586;OLIVO IMPLEMENTOS ;FUNDO;85000;69
7587;OLIVO IMPLEMENTOS ;FUNDO;74800;10
7588;OLIVO IMPLEMENTOS ;FUNDO;34270;7
7589;OLIVO IMPLEMENTOS ;FUNDO;34280;7
7590;OLIVO IMPLEMENTOS ;FUNDO;23700;20
7591;OLIVO IMPLEMENTOS ;FUNDO;34100;30
7592;OLIVO IMPLEMENTOS ;FUNDO;18500;27
7593;OLIVO IMPLEMENTOS ;FUNDO;34970;10
7594;OLIVO IMPLEMENTOS ;FUNDO;39350;5
7595;OLIVO IMPLEMENTOS ;FUNDO;37210;5
7596;OLIVO IMPLEMENTOS ;FUNDO;37220;5
7597;OLIVO IMPLEMENTOS ;FUNDO;36950;6
7598;OLIVO IMPLEMENTOS ;FUNDO;35160;6
7599;OLIVO IMPLEMENTOS ;FUNDO;35170;6
7600;OLIVO IMPLEMENTOS ;FUNDO;37280;5
7601;OLIVO IMPLEMENTOS ;FUNDO;37290;5
7602;OLIVO IMPLEMENTOS ;FUNDO;34970;11
7603;OLIVO IMPLEMENTOS ;FUNDO;34270;8
7604;OLIVO IMPLEMENTOS ;FUNDO;34280;8
7605;OLIVO IMPLEMENTOS ;FUNDO;34100;31
7606;OLIVO IMPLEMENTOS ;FUNDO;18500;28
7607;OLIVO IMPLEMENTOS ;FUNDO;34970;12
7608;OLIVO IMPLEMENTOS ;FUNDO;39350;6
7609;OLIVO IMPLEMENTOS ;FUNDO;37210;6
7610;OLIVO IMPLEMENTOS ;FUNDO;37220;6
7611;OLIVO IMPLEMENTOS ;FUNDO;35160;7
7612;OLIVO IMPLEMENTOS ;FUNDO;35170;7
7613;OLIVO IMPLEMENTOS ;FUNDO;36950;7
7614;OLIVO IMPLEMENTOS ;FUNDO;37280;6
7615;OLIVO IMPLEMENTOS ;FUNDO;37290;6
7616;OLIVO IMPLEMENTOS ;FUNDO;34270;9
7617;OLIVO IMPLEMENTOS ;FUNDO;34280;9
7618;OLIVO IMPLEMENTOS ;FUNDO;34100;32
7619;OLIVO IMPLEMENTOS ;FUNDO;18500;29
7620;OLIVO IMPLEMENTOS ;FUNDO;39350;7
7621;OLIVO IMPLEMENTOS ;FUNDO;37210;7
7622;OLIVO IMPLEMENTOS ;FUNDO;37220;7
7623;OLIVO IMPLEMENTOS ;FUNDO;36950;8
7624;OLIVO IMPLEMENTOS ;FUNDO;13600;201
7625;OLIVO IMPLEMENTOS ;FUNDO;34270;10
7626;OLIVO IMPLEMENTOS ;FUNDO;34280;10
7627;OLIVO IMPLEMENTOS ;FUNDO;34100;33
7628;OLIVO IMPLEMENTOS ;FUNDO;39350;8
7629;OLIVO IMPLEMENTOS ;FUNDO;37210;8
7630;OLIVO IMPLEMENTOS ;FUNDO;37220;8
7631;OLIVO IMPLEMENTOS ;FUNDO;36950;9
7632;OLIVO IMPLEMENTOS ;FUNDO;34270;11
7633;OLIVO IMPLEMENTOS ;FUNDO;34280;11
7634;OLIVO IMPLEMENTOS ;FUNDO;39350;9
7635;OLIVO IMPLEMENTOS ;FUNDO;37210;9
7636;OLIVO IMPLEMENTOS ;FUNDO;37220;9
7637;OLIVO IMPLEMENTOS ;FUNDO;36950;10
7638;OLIVO IMPLEMENTOS ;FUNDO;34100;35
7639;OLIVO IMPLEMENTOS ;FUNDO;39350;10
7640;OLIVO IMPLEMENTOS ;FUNDO;37210;10
7641;OLIVO IMPLEMENTOS ;FUNDO;37220;10
7642;OLIVO IMPLEMENTOS ;FUNDO;36950;11
7643;OLIVO IMPLEMENTOS ;FUNDO;34100;36
7644;OLIVO IMPLEMENTOS ;FUNDO;37210;11
7645;OLIVO IMPLEMENTOS ;FUNDO;37220;11
7646;OLIVO IMPLEMENTOS ;FUNDO;36950;2
7647;OLIVO IMPLEMENTOS ;FUNDO;34100;37
7648;OLIVO IMPLEMENTOS ;FUNDO;37210;12
7649;OLIVO IMPLEMENTOS ;FUNDO;37220;12
7650;OLIVO IMPLEMENTOS ;FUNDO;36950;3
7651;OLIVO IMPLEMENTOS ;FUNDO;34100;38
7652;OLIVO IMPLEMENTOS ;FUNDO;37210;13
7653;OLIVO IMPLEMENTOS ;FUNDO;37220;13
7654;OLIVO IMPLEMENTOS ;FUNDO;34100;39
7655;OLIVO IMPLEMENTOS ;FUNDO;34100;40
7656;OLIVO IMPLEMENTOS ;FUNDO;35130;6
7657;OLIVO IMPLEMENTOS ;FUNDO;37520;4
7658;OLIVO IMPLEMENTOS ;FUNDO;37520;5
7659;OLIVO IMPLEMENTOS ;FUNDO;38330;4
7660;OLIVO IMPLEMENTOS ;FUNDO;34770;6
7661;OLIVO IMPLEMENTOS ;FUNDO;38330;5
7662;OLIVO IMPLEMENTOS ;FUNDO;38910;4
7663;OLIVO IMPLEMENTOS ;FUNDO;38910;3
7664;OLIVO IMPLEMENTOS ;FUNDO;38910;5
7665;OLIVO IMPLEMENTOS ;FUNDO;38910;6
7666;OLIVO IMPLEMENTOS ;FUNDO;35130;5
7667;OLIVO IMPLEMENTOS ;FUNDO;35130;3
7668;OLIVO IMPLEMENTOS ;FUNDO;37520;3
7669;OLIVO IMPLEMENTOS ;FUNDO;35130;4
7670;OLIVO IMPLEMENTOS ;FUNDO;34940;5
7671;OLIVO IMPLEMENTOS ;FUNDO;35090;3
7672;OLIVO IMPLEMENTOS ;FUNDO;35020;3
7673;OLIVO IMPLEMENTOS ;FUNDO;37200;5
7674;OLIVO IMPLEMENTOS ;FUNDO;34290;7
7675;OLIVO IMPLEMENTOS ;FUNDO;37200;6
7676;OLIVO IMPLEMENTOS ;FUNDO;34290;8
7677;OLIVO IMPLEMENTOS ;FUNDO;37200;7
7678;OLIVO IMPLEMENTOS ;FUNDO;37200;8
7679;OLIVO IMPLEMENTOS ;FUNDO;34290;9
7680;OLIVO IMPLEMENTOS ;FUNDO;34290;10
7681;OLIVO IMPLEMENTOS ;FUNDO;37200;9
7682;OLIVO IMPLEMENTOS ;FUNDO;34290;11
7683;OLIVO IMPLEMENTOS ;FUNDO;37200;10
7684;OLIVO IMPLEMENTOS ;FUNDO;37200;11
7685;OLIVO IMPLEMENTOS ;FUNDO;37200;12
7686;OLIVO IMPLEMENTOS ;FUNDO;37200;13
7687;OLIVO IMPLEMENTOS ;FUNDO;37200;2
7688;OLIVO IMPLEMENTOS ;FUNDO;32530;8
7689;OLIVO IMPLEMENTOS ;FUNDO;32530;9
7690;OLIVO IMPLEMENTOS ;FUNDO;32530;10
7691;OLIVO IMPLEMENTOS ;FUNDO;32530;11
7692;OLIVO IMPLEMENTOS ;FUNDO;35960;1
7693;OLIVO IMPLEMENTOS ;FUNDO;36000;1
7694;OLIVO IMPLEMENTOS ;FUNDO;31640;4
7695;OLIVO IMPLEMENTOS ;FUNDO;19380;1
7696;OLIVO IMPLEMENTOS ;FUNDO;191;
7697;OLIVO IMPLEMENTOS ;FUNDO;1425;
7698;OLIVO IMPLEMENTOS ;FUNDO;190;
7699;OLIVO IMPLEMENTOS ;FUNDO;31640;5
7700;OLIVO IMPLEMENTOS ;FUNDO;38670;1
7701;OLIVO IMPLEMENTOS ;FUNDO;4662;
7702;OLIVO IMPLEMENTOS ;FUNDO;33600;5
7703;OLIVO IMPLEMENTOS ;FUNDO;33580;5
7704;OLIVO IMPLEMENTOS ;FUNDO;33550;5
7705;OLIVO IMPLEMENTOS ;FUNDO;33610;4
7706;OLIVO IMPLEMENTOS ;FUNDO;37580;2
7707;OLIVO IMPLEMENTOS ;FUNDO;35030;2
7708;OLIVO IMPLEMENTOS ;FUNDO;34920;7
7709;OLIVO IMPLEMENTOS ;FUNDO;31640;6
7710;OLIVO IMPLEMENTOS ;FUNDO;34920;8
7711;OLIVO IMPLEMENTOS ;FUNDO;35140;2
7712;OLIVO IMPLEMENTOS ;FUNDO;35810;4
7713;OLIVO IMPLEMENTOS ;FUNDO;35030;4
7714;OLIVO IMPLEMENTOS ;FUNDO;35030;3
7715;OLIVO IMPLEMENTOS ;FUNDO;35150;3
7716;OLIVO IMPLEMENTOS ;FUNDO;35140;4
7717;OLIVO IMPLEMENTOS ;FUNDO;35150;4
7718;OLIVO IMPLEMENTOS ;FUNDO;33610;5
7719;OLIVO IMPLEMENTOS ;FUNDO;33600;6
7720;OLIVO IMPLEMENTOS ;FUNDO;33580;6
7721;OLIVO IMPLEMENTOS ;FUNDO;33550;6
7722;OLIVO IMPLEMENTOS ;FUNDO;37580;3
7723;OLIVO IMPLEMENTOS ;FUNDO;34920;9
7724;OLIVO IMPLEMENTOS ;FUNDO;36780;4
7725;OLIVO IMPLEMENTOS ;FUNDO;38420;1
7726;OLIVO IMPLEMENTOS ;FUNDO;37750;2
7727;OLIVO IMPLEMENTOS ;FUNDO;37740;2
7728;OLIVO IMPLEMENTOS ;FUNDO;34920;10
7729;OLIVO IMPLEMENTOS ;FUNDO;39880;3
7730;OLIVO IMPLEMENTOS ;FUNDO;40100;1
7731;OLIVO IMPLEMENTOS ;FUNDO;35810;5
7732;OLIVO IMPLEMENTOS ;FUNDO;35030;5
7733;OLIVO IMPLEMENTOS ;FUNDO;35140;5
7734;OLIVO IMPLEMENTOS ;FUNDO;35150;5
7735;OLIVO IMPLEMENTOS ;FUNDO;33550;7
7736;OLIVO IMPLEMENTOS ;FUNDO;33610;6
7737;OLIVO IMPLEMENTOS ;FUNDO;33600;7
7738;OLIVO IMPLEMENTOS ;FUNDO;33580;7
7739;OLIVO IMPLEMENTOS ;FUNDO;37580;4
7740;OLIVO IMPLEMENTOS ;FUNDO;34920;11
7741;OLIVO IMPLEMENTOS ;FUNDO;37740;4
7742;OLIVO IMPLEMENTOS ;FUNDO;37750;4
7743;OLIVO IMPLEMENTOS ;FUNDO;37710;5
7744;OLIVO IMPLEMENTOS ;FUNDO;38700;4
7745;OLIVO IMPLEMENTOS ;FUNDO;36780;5
7746;OLIVO IMPLEMENTOS ;FUNDO;34920;12
7747;OLIVO IMPLEMENTOS ;FUNDO;39880;4
7748;OLIVO IMPLEMENTOS ;FUNDO;35030;6
7749;OLIVO IMPLEMENTOS ;FUNDO;35150;6
7750;OLIVO IMPLEMENTOS ;FUNDO;35140;6
7751;OLIVO IMPLEMENTOS ;FUNDO;33580;8
7752;OLIVO IMPLEMENTOS ;FUNDO;33550;8
7753;OLIVO IMPLEMENTOS ;FUNDO;33610;7
7754;OLIVO IMPLEMENTOS ;FUNDO;33600;8
7755;OLIVO IMPLEMENTOS ;FUNDO;37580;5
7756;OLIVO IMPLEMENTOS ;FUNDO;41070;2
7757;OLIVO IMPLEMENTOS ;FUNDO;37710;3
7758;OLIVO IMPLEMENTOS ;FUNDO;38700;5
7759;OLIVO IMPLEMENTOS ;FUNDO;36780;6
7760;OLIVO IMPLEMENTOS ;FUNDO;39880;5
7761;OLIVO IMPLEMENTOS ;FUNDO;35030;7
7762;OLIVO IMPLEMENTOS ;FUNDO;35140;7
7763;OLIVO IMPLEMENTOS ;FUNDO;35150;7
7764;OLIVO IMPLEMENTOS ;FUNDO;33600;9
7765;OLIVO IMPLEMENTOS ;FUNDO;33580;9
7766;OLIVO IMPLEMENTOS ;FUNDO;33550;9
7767;OLIVO IMPLEMENTOS ;FUNDO;33610;8
7768;OLIVO IMPLEMENTOS ;FUNDO;37580;6
7769;OLIVO IMPLEMENTOS ;FUNDO;41070;3
7770;OLIVO IMPLEMENTOS ;FUNDO;36780;7
7771;OLIVO IMPLEMENTOS ;FUNDO;36030;8
7772;OLIVO IMPLEMENTOS ;FUNDO;39880;6
7773;OLIVO IMPLEMENTOS ;FUNDO;35030;8
7774;OLIVO IMPLEMENTOS ;FUNDO;33610;9
7775;OLIVO IMPLEMENTOS ;FUNDO;33600;10
7776;OLIVO IMPLEMENTOS ;FUNDO;33580;10
7777;OLIVO IMPLEMENTOS ;FUNDO;33550;10
7778;OLIVO IMPLEMENTOS ;FUNDO;37580;7
7779;OLIVO IMPLEMENTOS ;FUNDO;41070;4
7780;OLIVO IMPLEMENTOS ;FUNDO;36780;8
7781;OLIVO IMPLEMENTOS ;FUNDO;36030;9
7782;OLIVO IMPLEMENTOS ;FUNDO;39880;7
7783;OLIVO IMPLEMENTOS ;FUNDO;33550;11
7784;OLIVO IMPLEMENTOS ;FUNDO;33610;10
7785;OLIVO IMPLEMENTOS ;FUNDO;33600;11
7786;OLIVO IMPLEMENTOS ;FUNDO;33580;11
7787;OLIVO IMPLEMENTOS ;FUNDO;36780;9
7788;OLIVO IMPLEMENTOS ;FUNDO;36030;10
7789;OLIVO IMPLEMENTOS ;FUNDO;39880;8
7790;OLIVO IMPLEMENTOS ;FUNDO;36780;10
7791;OLIVO IMPLEMENTOS ;FUNDO;39880;9
7792;OLIVO IMPLEMENTOS ;FUNDO;33610;11
7793;OLIVO IMPLEMENTOS ;FUNDO;36780;11
7794;OLIVO IMPLEMENTOS ;FUNDO;39880;10
7795;OLIVO IMPLEMENTOS ;FUNDO;27680;5
7796;OLIVO IMPLEMENTOS ;FUNDO;28670;1
7797;OLIVO IMPLEMENTOS ;FUNDO;28670;2
7798;OLIVO IMPLEMENTOS ;FUNDO;28670;3
7799;OLIVO IMPLEMENTOS ;FUNDO;28640;3
7800;OLIVO IMPLEMENTOS ;FUNDO;28770;1
7801;OLIVO IMPLEMENTOS ;FUNDO;27770;1
